Text filter;Country;Place;Date;Retweet count;Reply count;Favorites;Timestamp
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:17;1002;181;381;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:18;96;30;79;Yes
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 15:18;9;15;50;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 15:19;0;14;47;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:23;954;173;365;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:24;9;15;50;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:26;933;169;358;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:26;93;29;78;Yes
Yaku Pérez;Ecuador;Guayas;02/01/2021 15:27;24;18;55;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:29;954;173;365;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:29;864;158;335;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:29;99;30;80;No
Guillermo Lasso;Ecuador;Manabí;02/01/2021 15:33;420;84;187;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:34;933;169;358;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:35;951;172;364;No
Andrés Arauz;Ecuador;Carchi;02/01/2021 15:36;0;14;47;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:40;24;18;55;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 15:42;951;172;364;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 15:42;933;169;358;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:44;99;30;80;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 15:48;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:48;90;29;77;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:48;96;30;79;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 15:49;933;169;358;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:49;96;30;79;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 15:50;9060;1524;3067;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:57;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:57;96;30;79;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 15:58;933;169;358;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 15:59;93;29;78;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 15:59;957;173;366;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 15:59;99;30;80;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:00;495;96;212;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:02;906;165;349;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 16:02;957;173;366;No
Andrés Arauz;Ecuador;El Oro;02/01/2021 16:02;9306;1565;3149;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 16:06;96;30;79;Yes
Guillermo Lasso;Ecuador;Azuay;02/01/2021 16:02;9;15;50;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 16:02;225;51;122;No
Andrés Arauz;Ecuador;Orellana;02/01/2021 16:02;9;15;50;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 16:11;99;30;80;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 16:11;96;30;79;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 16:12;102;31;81;No
Yaku Pérez;Ecuador; Chimborazo;02/01/2021 16:12;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:12;99;30;80;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 16:13;9;15;50;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 16:14;366;75;169;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 16:15;864;158;335;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 16:15;9060;1524;3067;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:16;9057;1523;3066;No
Lucio Guitérrez;Ecuador;Pichincha;02/01/2021 16:17;9060;1524;3067;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 16:21;48;22;63;No
Xavier Hervas;Ecuador;Azuay;02/01/2021 16:22;96;30;79;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:23;906;165;349;No
Yaku Pérez;Ecuador;Azuay;02/01/2021 16:24;93;29;78;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 16:26;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:31;951;172;364;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 16:37;9;15;50;No
Xavier Hervas;Ecuador;Pichincha;02/01/2021 16:39;906;165;349;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 16:40;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:43;10005;1681;3382;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 16:48;2262;391;801;No
Yaku Pérez;Ecuador;Pichincha;02/01/2021 16:54;906;165;349;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 16:56;96;30;79;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:57;9060;1524;3067;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 16:59;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:01;99;30;80;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 17:02;933;169;358;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 17:02;96;30;79;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:02;9507;1598;3216;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 17:02;96;30;79;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 17:06;933;169;358;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 17:06;99;30;80;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:02;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:08;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:02;99;30;80;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 17:10;0;14;47;No
Yaku Pérez;Ecuador;Azuay;02/01/2021 17:10;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 17:11;93;29;78;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:12;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:14;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:16;9507;1598;3216;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 17:16;96;30;79;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 17:17;9;15;50;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 17:17;951;172;364;No
Xavier Hervas;Ecuador;Azuay;02/01/2021 17:17;933;169;358;No
Andrés Arauz;Ecuador;Napo;02/01/2021 17:20;45;21;62;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 17:26;6906;1165;2349;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:27;99;30;80;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 17:28;957;173;366;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:28;9507;1598;3216;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 17:30;96;30;79;No
Andrés Arauz;Ecuador;Cañar;02/01/2021 17:30;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:31;933;169;358;No
Yaku Pérez;Ecuador;Pichincha;02/01/2021 17:33;906;165;349;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 17:34;9060;1524;3067;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:34;9060;1524;3067;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 17:35;0;14;47;Yes
Xavier Hervas;Ecuador;Guayas;02/01/2021 17:36;96;30;79;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:37;7854;1323;2665;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 17:42;954;173;365;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 17:42;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:45;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:46;933;169;358;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 17:47;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:48;9507;1598;3216;No
Andrés Arauz;Ecuador;Tungurahua;02/01/2021 17:51;852;156;331;No
Yaku Pérez;Ecuador;Pichincha;02/01/2021 17:51;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 17:54;906;165;349;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 17:56;96;30;79;No
Xavier Hervas;Ecuador;Los Ríos;02/01/2021 17:59;0;14;47;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 18:02;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 18:02;951;172;364;No
Guillermo Lasso;Ecuador;Morona Santiago;02/01/2021 18:02;3;14;48;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 18:02;96;30;79;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 18:10;1002;181;381;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 18:14;4959;840;1700;No
Guillermo Lasso;Ecuador;Orellana;02/01/2021 18:18;906;165;349;No
Guillermo Lasso;Ecuador;Cañar;02/01/2021 18:18;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 18:18;960;174;367;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 18:21;96;30;79;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 18:27;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 18:28;99;30;80;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 18:30;9507;1598;3216;Yes
Andrés Arauz;Ecuador;Guayas;02/01/2021 18:35;954;173;365;No
Lucio Guitérrez;Ecuador;Pichincha;02/01/2021 18:35;906;165;349;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 18:36;3;14;48;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 18:36;954;173;365;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 18:39;87;28;76;No
Andrés Arauz;Ecuador;Napo;02/01/2021 18:40;24;18;55;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 18:42;93;29;78;No
Xavier Hervas;Ecuador;Azuay;02/01/2021 18:43;9;15;50;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 18:45;954;173;365;No
Guillermo Lasso;Ecuador;Loja;02/01/2021 18:46;225;51;122;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 18:48;693;129;278;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 18:48;933;169;358;No
Guillermo Lasso;Ecuador;Pastaza;02/01/2021 18:51;951;172;364;No
Yaku Pérez;Ecuador;Pichincha;02/01/2021 18:51;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 18:52;96;30;79;No
Guillermo Lasso;Ecuador;Cañar;02/01/2021 19:01;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:01;90;29;77;Yes
Guillermo Lasso;Ecuador;Guayas;02/01/2021 19:02;954;173;365;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 19:02;96;30;79;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 19:02;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:02;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:02;951;172;364;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 19:08;864;158;335;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 19:08;93;29;78;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:11;906;165;349;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 19:11;954;173;365;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 19:13;957;173;366;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 19:13;933;169;358;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:14;9;15;50;No
Andrés Arauz;Ecuador;Cotopaxi;02/01/2021 19:14;3;14;48;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 19:18;954;173;365;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 19:19;786;145;309;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 19:20;954;173;365;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:22;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:23;9507;1598;3216;Yes
Guillermo Lasso;Ecuador;Guayas;02/01/2021 19:23;96;30;79;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 19:24;954;173;365;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 19:27;87;28;76;Yes
Lucio Guitérrez;Ecuador;Pichincha;02/01/2021 19:28;9507;1598;3216;No
Guillermo Lasso;Ecuador;Cañar;02/01/2021 19:29;906;165;349;No
Xavier Hervas;Ecuador;Pichincha;02/01/2021 19:29;906;165;349;No
Yaku Pérez;Ecuador;Loja;02/01/2021 19:32;906;165;349;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 19:33;540;104;227;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:37;9507;1598;3216;No
Andrés Arauz;Ecuador;Cañar;02/01/2021 19:39;8511;1432;2884;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:40;96;30;79;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 19:40;9306;1565;3149;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:43;99;30;80;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 19:43;540;104;227;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 19:43;933;169;358;Yes
Guillermo Lasso;Ecuador;Azuay;02/01/2021 19:46;24;18;55;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:46;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:49;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:53;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 19:55;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:01;99;30;80;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:02;906;165;349;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 20:02;96;30;79;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 20:02;954;173;365;No
Andrés Arauz;Ecuador;Pastaza;02/01/2021 20:02;9507;1598;3216;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 20:06;9060;1524;3067;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:08;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:02;906;165;349;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 20:10;54;23;65;No
Guillermo Lasso;Ecuador; Chimborazo;02/01/2021 20:12;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:14;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:14;93;29;78;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 20:14;9;15;50;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 20:14;96;30;79;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 20:14;9;15;50;No
Lucio Guitérrez;Ecuador;Pichincha;02/01/2021 20:18;906;165;349;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 20:19;9507;1598;3216;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 20:20;786;145;309;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:20;96;30;79;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:22;99;30;80;No
Guillermo Lasso;Ecuador;Cañar;02/01/2021 20:23;906;165;349;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 20:24;96;30;79;Yes
Andrés Arauz;Ecuador;Sucumbios;02/01/2021 20:26;345;71;162;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:27;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:32;930;169;357;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:32;90;29;77;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 20:35;96;30;79;No
Yaku Pérez;Ecuador;Azuay;02/01/2021 20:36;786;145;309;No
Guillermo Lasso;Ecuador;Cañar;02/01/2021 20:37;852;156;331;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 20:41;9;15;50;No
Lucio Guitérrez;Ecuador;Pichincha;02/01/2021 20:43;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:44;951;172;364;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 20:44;954;173;365;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:46;9306;1565;3149;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 20:46;87;28;76;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:51;9507;1598;3216;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 20:52;864;158;335;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 20:58;951;172;364;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 20:59;96;30;79;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 21:02;933;169;358;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 21:02;96;30;79;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 21:02;933;169;358;No
Andrés Arauz;Ecuador;Orellana;02/01/2021 21:08;411;82;184;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:02;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:02;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:10;9060;1524;3067;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 21:11;93;29;78;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 21:12;9;15;50;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 21:16;84;28;75;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:16;99;30;80;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 21:19;93;29;78;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:24;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 21:25;933;169;358;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 21:25;951;172;364;Yes
Lucio Guitérrez;Ecuador;Azuay;02/01/2021 21:25;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:27;99;30;80;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 21:28;9057;1523;3066;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:28;9507;1598;3216;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 21:28;951;172;364;Yes
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:31;1002;181;381;No
Andrés Arauz;Ecuador;Loja;02/01/2021 21:31;930;169;357;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 21:32;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:33;96;30;79;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 21:33;225;51;122;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 21:33;471;92;204;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 21:33;90;29;77;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 21:34;933;169;358;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 21:35;954;173;365;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 21:35;99;30;80;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:37;9507;1598;3216;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 21:39;96;30;79;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 21:39;954;173;365;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 21:42;951;172;364;No
Lucio Guitérrez;Ecuador;Azuay;02/01/2021 21:42;0;14;47;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 21:46;951;172;364;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 21:47;24;18;55;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 21:48;933;169;358;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 21:50;99;30;80;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 21:51;9057;1523;3066;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:54;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 21:55;951;172;364;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 21:56;957;173;366;No
Andrés Arauz;Ecuador;Manabí;02/01/2021 21:56;930;169;357;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 21:56;933;169;358;No
Xavier Hervas;Ecuador;Azuay;02/01/2021 21:58;957;173;366;No
Xavier Hervas;Ecuador;Guayas;02/01/2021 22:00;951;172;364;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 22:00;954;173;365;Yes
Yaku Pérez;Ecuador;Pichincha;02/01/2021 22:02;90;29;77;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 22:02;96;30;79;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 22:02;951;172;364;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 22:02;3;14;48;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 22:02;954;173;365;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 22:02;225;51;122;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 22:02;93;29;78;No
Guillermo Lasso;Ecuador;Loja;02/01/2021 22:08;9057;1523;3066;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 22:08;540;104;227;No
Guillermo Lasso;Ecuador;Carchi;02/01/2021 22:02;9306;1565;3149;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 22:02;930;169;357;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 22:10;90;29;77;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 22:12;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 22:12;96;30;79;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 22:13;0;14;47;No
Guillermo Lasso;Ecuador;Los Ríos;02/01/2021 22:16;2259;390;800;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 22:16;951;172;364;No
Yaku Pérez;Ecuador;Pichincha;02/01/2021 22:23;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 22:27;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 22:30;951;172;364;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 22:33;90;29;77;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 22:36;9555;1606;3232;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 22:39;486;95;209;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 22:42;9;15;50;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 22:44;954;173;365;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 22:46;9;15;50;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 22:47;9;15;50;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 22:47;957;173;366;No
Yaku Pérez;Ecuador;Azuay;02/01/2021 22:48;96;30;79;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 22:51;9;15;50;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 22:51;93;29;78;No
Lucio Guitérrez;Ecuador;Guayas;02/01/2021 22:53;906;165;349;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 22:54;9306;1565;3149;No
Andrés Arauz;Ecuador;Sucumbios;02/01/2021 22:54;3657;623;1266;No
Xavier Hervas;Ecuador;Azuay;02/01/2021 22:56;9;15;50;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 23:00;870;159;337;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:02;345;71;162;No
Andrés Arauz;Ecuador;Esmeraldas;02/01/2021 23:08;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:10;1005;181;382;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 23:11;93;29;78;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 23:11;933;169;358;No
Andrés Arauz;Ecuador;El Oro;02/01/2021 23:11;1005;181;382;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 23:12;99;30;80;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:13;9507;1598;3216;No
Andrés Arauz;Ecuador;Manabí;02/01/2021 23:13;93;29;78;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 23:13;951;172;364;No
Guillermo Lasso;Ecuador;Guayas;02/01/2021 23:17;228;52;123;No
Xavier Hervas;Ecuador;Azuay;02/01/2021 23:21;957;173;366;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 23:22;84;28;75;No
Yaku Pérez;Ecuador;Pichincha;02/01/2021 23:22;90;29;77;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 23:24;9;15;50;Yes
Andrés Arauz;Ecuador;Azuay;02/01/2021 23:24;0;14;47;Yes
Andrés Arauz;Ecuador;Guayas;02/01/2021 23:30;78;27;73;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 23:32;906;165;349;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 23:34;87;28;76;No
Yaku Pérez;Ecuador;Pichincha;02/01/2021 23:36;906;165;349;No
Guillermo Lasso;Ecuador; Chimborazo;02/01/2021 23:37;3;14;48;No
Guillermo Lasso;Ecuador;Azuay;02/01/2021 23:37;933;169;358;No
Lucio Guitérrez;Ecuador;Azuay;02/01/2021 23:38;96;30;79;No
Andrés Arauz;Ecuador;Azuay;02/01/2021 23:38;9555;1606;3232;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 23:39;99;30;80;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:40;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:40;90;29;77;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:41;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:41;930;169;357;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:42;93;29;78;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 23:42;954;173;365;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 23:43;1002;181;381;No
Guillermo Lasso;Ecuador;Pichincha;02/01/2021 23:45;9306;1565;3149;No
Yaku Pérez;Ecuador;Guayas;02/01/2021 23:45;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:46;9060;1524;3067;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:47;90;29;77;No
Andrés Arauz;Ecuador;Guayas;02/01/2021 23:51;9;15;50;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:52;9060;1524;3067;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:54;906;165;349;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 23:56;1002;181;381;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 0:00;9507;1598;3216;No
Andrés Arauz;Ecuador;Pichincha;02/01/2021 0:01;906;165;349;No
